Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
hash-7-itr-17-probe-16,bodytrack:layer-3-particle-2700,2303.33333333,1.06444444444,0.305777777778,0.134444444444,5240.0,0.611888888889,15.2777777778,2.27444444444,0.802777777778,7.72111111111,0.00147444444444,0.995777777778,0.0316444444444,6.07666666667e-06,4.54888888889,113.888888889,0.0472555555556,2141.11111111,0.0202111111111,1.0304357575
hash-7-itr-17-probe-16,bodytrack:layer-3-particle-1833,2286.66666667,1.06444444444,0.313888888889,0.135222222222,5307.77777778,0.627777777778,15.6777777778,2.32,0.818777777778,6.55888888889,0.00123666666667,0.994,0.0391333333333,7.38555555556e-06,4.64111111111,116.111111111,0.0577777777778,2112.22222222,0.0224888888889,1.03429128582
hash-7-itr-17-probe-16,bodytrack:layer-1-particle-2266,2502.22222222,1.06444444444,0.341222222222,0.145777777778,5858.88888889,0.683,17.0666666667,2.35888888889,0.764111111111,7.30777777778,0.00124888888889,0.989777777778,0.0759222222222,1.27922222222e-05,4.71888888889,117.888888889,0.398444444444,2144.44444444,0.0932333333333,1.04554380621
hash-7-itr-17-probe-16,facedetect:eyes-1-pyramid-5-selectivity-2,2401.11111111,1.06888888889,0.185666666667,0.140333333333,3178.88888889,0.371,9.28444444444,1.32666666667,0.932555555556,0.626,0.000191,0.941111111111,0.0433888888889,1.29666666667e-05,2.65444444444,66.3222222222,0.0327166666667,2142.22222222,0.01338,1.05474250469
hash-7-itr-17-probe-16,facedetect:eyes-0-pyramid-13-selectivity-1,2273.33333333,1.07,0.180555555556,0.134444444444,3056.66666667,0.361,9.02555555556,1.34666666667,0.935333333333,0.563888888889,0.000183888888889,0.956333333333,0.0295111111111,9.60777777778e-06,2.68777777778,67.2222222222,0.0176288888889,2116.66666667,0.00875111111111,1.02874573221
hash-7-itr-17-probe-16,facedetect:eyes-1-pyramid-18-selectivity-2,2292.22222222,1.06666666667,0.180555555556,0.133888888889,3091.11111111,0.361,9.02888888889,1.35,0.931888888889,0.526666666667,0.000171333333333,0.960111111111,0.0241122222222,7.90666666667e-06,2.69888888889,67.4666666667,0.0142788888889,2137.77777778,0.00664,1.02392123137
hash-7-itr-17-probe-2,swaptions:num-600000,2251.11111111,1.06777777778,0.351666666667,0.133666666667,5930.0,0.703444444444,17.6111111111,2.63333333333,0.988777777778,0.0514222222222,8.69e-06,0.842,0.00780555555556,1.32e-06,5.26444444444,131.555555556,0.00338611111111,2105.55555556,0.000578111111111,1.00253913118
hash-7-itr-17-probe-2,facedetect:eyes-2-pyramid-5-selectivity-2,2300.0,1.06333333333,0.180222222222,0.133555555556,3096.66666667,0.360111111111,9.0,1.34666666667,0.932777777778,0.551777777778,0.000179333333333,0.959888888889,0.0258,8.50777777778e-06,2.69555555556,67.3555555556,0.0161955555556,2150.0,0.00879888888889,1.01456615296
hash-7-itr-17-probe-2,facedetect:eyes-1-pyramid-5-selectivity-2,2248.88888889,1.06555555556,0.179888888889,0.133444444444,3033.33333333,0.359777777778,8.99555555556,1.34666666667,0.926333333333,0.579555555556,0.000192222222222,0.962666666667,0.0245666666667,8.18444444444e-06,2.69555555556,67.3666666667,0.0164555555556,2106.66666667,0.00876888888889,1.00432933617
hash-7-itr-17-probe-2,swaptions:num-600000,2292.22222222,1.06777777778,0.349888888889,0.133888888889,5994.44444444,0.699888888889,17.5,2.61666666667,0.974777777778,0.115933333333,1.945e-05,0.878555555556,0.00901888888889,1.51288888889e-06,5.23333333333,130.666666667,0.00420666666667,2140.0,0.000792111111111,1.00436976196
hash-7-itr-17-probe-2,bodytrack:layer-1-particle-2266,2298.88888889,1.06444444444,0.333666666667,0.135888888889,5635.55555556,0.667222222222,16.7,2.45111111111,0.760333333333,6.95333333333,0.00123444444444,0.989666666667,0.0718444444444,1.27311111111e-05,4.90111111111,122.555555556,0.0983666666667,2111.11111111,0.0358,1.01769502505
hash-7-itr-17-probe-2,facedetect:eyes-0-pyramid-13-selectivity-1,2301.11111111,1.06555555556,0.181333333333,0.134555555556,3103.33333333,0.362888888889,9.06888888889,1.34888888889,0.930444444444,0.551777777778,0.000178333333333,0.952444444444,0.0286888888889,9.3e-06,2.69666666667,67.3888888889,0.0213,2142.22222222,0.0100344444444,1.01460420076
hash-7-itr-17-probe-2,facedetect:eyes-1-pyramid-9-selectivity-2,2282.22222222,1.06777777778,0.183222222222,0.135111111111,3088.88888889,0.366222222222,9.15555555556,1.35111111111,0.934222222222,0.557222222222,0.000178777777778,0.956333333333,0.0266,8.58444444444e-06,2.70888888889,67.6888888889,0.0178744444444,2106.66666667,0.00812666666667,1.00455398605
hash-7-itr-17-probe-2,facedetect:eyes-1-pyramid-18-selectivity-2,2292.22222222,1.06666666667,0.180444444444,0.133888888889,3091.11111111,0.361222222222,9.02888888889,1.34888888889,0.935888888889,0.501444444444,0.000163,0.959222222222,0.0237188888889,7.77333333333e-06,2.7,67.4666666667,0.0139655555556,2141.11111111,0.00655444444444,1.0092435174
hash-7-itr-17-probe-2,facedetect:eyes-1-pyramid-11-selectivity-2,2305.55555556,1.06888888889,0.182444444444,0.134666666667,3126.66666667,0.364888888889,9.12555555556,1.35444444444,0.943555555556,0.455,0.000145888888889,0.955666666667,0.0230777777778,7.41e-06,2.71111111111,67.7777777778,0.01427,2146.66666667,0.00678222222222,1.00279973064
hash-7-itr-17-probe-2,bodytrack:layer-3-particle-2700,2285.55555556,1.06888888889,0.307111111111,0.134888888889,5196.66666667,0.614222222222,15.3444444444,2.27666666667,0.839555555556,6.24222222222,0.00120111111111,0.994333333333,0.0352444444444,6.77888888889e-06,4.55333333333,113.777777778,0.0493,2115.55555556,0.0214666666667,1.02194910491
hash-7-itr-17-probe-2,facedetect:eyes-2-pyramid-18-selectivity-2,2291.11111111,1.06444444444,0.180333333333,0.133444444444,3091.11111111,0.360555555556,9.01444444444,1.35,0.942111111111,0.460222222222,0.000150444444444,0.959666666667,0.02201,7.27111111111e-06,2.70111111111,67.5111111111,0.0126088888889,2142.22222222,0.00608888888889,1.01325714075
hash-7-itr-17-probe-2,bodytrack:layer-5-particle-3133,2308.88888889,1.06666666667,0.299444444444,0.134777777778,5127.77777778,0.598777777778,14.9555555556,2.22111111111,0.810666666667,8.04444444444,0.00156777777778,0.996333333333,0.0294666666667,5.73555555556e-06,4.44444444444,111.222222222,0.0338444444444,2146.66666667,0.0148444444444,1.03408761234
hash-7-itr-17-probe-2,facedetect:eyes-0-pyramid-16-selectivity-1,2257.77777778,1.06777777778,0.182111111111,0.133888888889,3067.77777778,0.364,9.09888888889,1.35666666667,0.938444444444,0.482,0.000157777777778,0.954444444444,0.0248666666667,8.13333333333e-06,2.71333333333,67.8444444444,0.0156322222222,2105.55555556,0.00774888888889,0.998449412231
hash-7-itr-17-probe-2,swaptions:num-500000,2272.22222222,1.06666666667,0.352666666667,0.134,5982.22222222,0.705111111111,17.6333333333,2.63111111111,0.978111111111,0.100633333333,1.68622222222e-05,0.846333333333,0.0126,2.11144444444e-06,5.26111111111,131.666666667,0.00551111111111,2121.11111111,0.00112366666667,1.00832295645
hash-7-itr-17-probe-2,swaptions:num-900000,2317.77777778,1.07,0.353111111111,0.134666666667,6076.66666667,0.706111111111,17.6555555556,2.62222222222,0.982222222222,0.0888444444444,1.46888888889e-05,0.778111111111,0.0253533333333,4.20066666667e-06,5.24555555556,131.0,0.00917,2150.0,0.00114433333333,1.00139573881
hash-7-itr-17-probe-2,swaptions:num-100000,2306.66666667,1.06777777778,0.353777777778,0.134333333333,6075.55555556,0.707333333333,17.6888888889,2.63222222222,0.984777777778,0.0734777777778,1.20933333333e-05,0.870444444444,0.00885333333333,1.46444444444e-06,5.26777777778,131.777777778,0.00416444444444,2153.33333333,0.000792777777778,1.00279609372
hash-7-itr-17-probe-2,facedetect:eyes-2-pyramid-7-selectivity-1,2266.66666667,1.06666666667,0.181111111111,0.134111111111,3062.22222222,0.362222222222,9.05444444444,1.35,0.933,0.522777777778,0.000170777777778,0.950222222222,0.0279666666667,9.13111111111e-06,2.7,67.5222222222,0.0222,2112.22222222,0.0114255555556,1.01687545864
hash-7-itr-17-probe-2,facedetect:eyes-0-pyramid-13-selectivity-1,2295.55555556,1.06777777778,0.180777777778,0.134222222222,3094.44444444,0.361555555556,9.03777777778,1.34888888889,0.927444444444,0.568111111111,0.000184333333333,0.962,0.0244666666667,7.99e-06,2.69777777778,67.4444444444,0.0157177777778,2138.88888889,0.00798888888889,1.00902236455
hash-7-itr-17-probe-2,swaptions:num-900000,2293.33333333,1.06444444444,0.354111111111,0.133666666667,6072.22222222,0.708333333333,17.7,2.64777777778,0.989,0.0504666666667,8.36222222222e-06,0.827555555556,0.00838666666667,1.40077777778e-06,5.29777777778,132.444444444,0.00376611111111,2147.77777778,0.000681,1.00526626327
hash-7-itr-17-probe-2,bodytrack:layer-3-particle-1833,2268.88888889,1.06022222222,0.311666666667,0.134444444444,5255.55555556,0.623444444444,15.5666666667,2.31666666667,0.767333333333,8.33555555556,0.00158555555556,0.995333333333,0.0376666666667,7.17444444444e-06,4.63222222222,115.666666667,0.0559222222222,2106.66666667,0.0217444444444,1.01299430318
hash-7-itr-17-probe-14,swaptions:num-100000,2320.0,1.06222222222,0.352444444444,0.135,6055.55555556,0.705222222222,17.6222222222,2.61111111111,0.966555555556,0.180622222222,2.96444444444e-05,0.872111111111,0.0152922222222,2.55333333333e-06,5.22333333333,130.555555556,0.00800111111111,2146.66666667,0.00142322222222,1.01477265932
hash-7-itr-17-probe-14,facedetect:eyes-2-pyramid-7-selectivity-1,2305.55555556,1.06666666667,0.182,0.135444444444,3096.66666667,0.364222222222,9.10222222222,1.34111111111,0.925333333333,0.609555555556,0.000195888888889,0.95,0.0306888888889,9.95888888889e-06,2.68777777778,67.1666666667,0.0245333333333,2126.66666667,0.0120588888889,1.00833333954
hash-7-itr-17-probe-14,facedetect:eyes-0-pyramid-16-selectivity-1,2258.88888889,1.06555555556,0.181333333333,0.133555555556,3066.66666667,0.362888888889,9.07555555556,1.35777777778,0.941555555556,0.464333333333,0.000152777777778,0.958444444444,0.0223811111111,7.41444444444e-06,2.71555555556,67.9,0.0141255555556,2111.11111111,0.00716,1.00541471056
hash-7-itr-17-probe-14,bodytrack:layer-1-particle-2266,2291.11111111,1.06222222222,0.333888888889,0.136,5625.55555556,0.667777777778,16.7,2.45777777778,0.780111111111,6.33666666667,0.00112777777778,0.991333333333,0.0535,9.51555555556e-06,4.91111111111,122.777777778,0.0915888888889,2105.55555556,0.0346111111111,1.01632278553
hash-7-itr-17-probe-14,facedetect:eyes-1-pyramid-11-selectivity-2,2262.22222222,1.06777777778,0.181444444444,0.133888888889,3066.66666667,0.363222222222,9.07666666667,1.35444444444,0.936777777778,0.492444444444,0.000161444444444,0.956666666667,0.0242888888889,8.01222222222e-06,2.71,67.7555555556,0.0150133333333,2111.11111111,0.00722222222222,1.00691335198
hash-7-itr-17-probe-14,swaptions:num-600000,2300.0,1.06777777778,0.353666666667,0.134111111111,6060.0,0.707222222222,17.6666666667,2.63777777778,0.985555555556,0.0687222222222,1.138e-05,0.774777777778,0.0146255555556,2.43088888889e-06,5.27,131.888888889,0.00695333333333,2143.33333333,0.00150311111111,1.00468685218
hash-7-itr-17-probe-14,facedetect:eyes-2-pyramid-5-selectivity-2,2276.66666667,1.06188888889,0.180777777778,0.135,3045.55555556,0.361444444444,9.03333333333,1.33888888889,0.917333333333,0.674,0.000221444444444,0.957111111111,0.0305666666667,1.01988888889e-05,2.67888888889,66.9555555556,0.0216944444444,2106.66666667,0.0102922222222,1.01319710087
hash-7-itr-17-probe-14,swaptions:num-900000,2252.22222222,1.06777777778,0.353888888889,0.133777777778,5957.77777778,0.707,17.6666666667,2.64555555556,0.990333333333,0.0435222222222,7.32333333333e-06,0.817222222222,0.00776333333333,1.30666666667e-06,5.29,132.555555556,0.00331177777778,2105.55555556,0.000570888888889,1.00198669236
hash-7-itr-17-probe-14,facedetect:eyes-0-pyramid-13-selectivity-1,2298.88888889,1.06888888889,0.181111111111,0.134222222222,3105.55555556,0.362222222222,9.05555555556,1.34888888889,0.928888888889,0.563777777778,0.000182111111111,0.963777777778,0.0233811111111,7.57222222222e-06,2.70111111111,67.5,0.0158022222222,2142.22222222,0.00797777777778,1.02187743545
hash-7-itr-17-probe-14,swaptions:num-500000,2288.88888889,1.06444444444,0.353,0.133555555556,6045.55555556,0.705666666667,17.6444444444,2.64111111111,0.988111111111,0.0551333333333,9.14777777778e-06,0.802444444444,0.0103077777778,1.71888888889e-06,5.28222222222,132.222222222,0.00462555555556,2140.0,0.000928333333333,0.999549415096
hash-7-itr-17-probe-14,swaptions:num-900000,2244.44444444,1.06333333333,0.351333333333,0.133222222222,5923.33333333,0.702666666667,17.5777777778,2.64,0.989888888889,0.0461333333333,7.84444444444e-06,0.817,0.00802555555556,1.37011111111e-06,5.27888888889,131.888888889,0.00358333333333,2106.66666667,0.000611333333333,1.01107133756
hash-7-itr-17-probe-14,facedetect:eyes-2-pyramid-18-selectivity-2,2282.22222222,1.06888888889,0.181777777778,0.135222222222,3066.66666667,0.363666666667,9.09222222222,1.34333333333,0.939888888889,0.493333333333,0.000161,0.949,0.0272444444444,8.88888888889e-06,2.68666666667,67.1888888889,0.0182888888889,2106.66666667,0.00770111111111,1.01395510576
hash-7-itr-17-probe-14,facedetect:eyes-1-pyramid-9-selectivity-2,2290.0,1.06777777778,0.181777777778,0.133777777778,3112.22222222,0.363555555556,9.08888888889,1.35888888889,0.943444444444,0.467,0.000151222222222,0.961444444444,0.02158,7.06333333333e-06,2.71777777778,67.9222222222,0.0145255555556,2138.88888889,0.00726666666667,1.02060098498
hash-7-itr-17-probe-14,bodytrack:layer-3-particle-1833,2277.77777778,1.06333333333,0.312777777778,0.135444444444,5262.22222222,0.625666666667,15.6444444444,2.31111111111,0.789666666667,7.55888888889,0.00143888888889,0.993,0.0518666666667,9.85222222222e-06,4.62,115.555555556,0.0627111111111,2101.11111111,0.0236333333333,1.00928611819
hash-7-itr-17-probe-14,bodytrack:layer-5-particle-3133,2304.44444444,1.06666666667,0.297111111111,0.134666666667,5085.55555556,0.594222222222,14.8555555556,2.20666666667,0.738777777778,10.9666666667,0.00215888888889,0.997333333333,0.0290444444444,5.71e-06,4.41555555556,110.333333333,0.0338666666667,2144.44444444,0.0149133333333,1.01534544305
hash-7-itr-17-probe-14,facedetect:eyes-1-pyramid-18-selectivity-2,2257.77777778,1.06888888889,0.181444444444,0.134444444444,3047.77777778,0.363,9.07333333333,1.35,0.935,0.514,0.000168444444444,0.943111111111,0.0350155555556,1.145e-05,2.70222222222,67.5111111111,0.0194544444444,2100.0,0.00712444444444,1.01130965629
hash-7-itr-17-probe-14,facedetect:eyes-1-pyramid-5-selectivity-2,2306.66666667,1.06888888889,0.181111111111,0.134555555556,3107.77777778,0.362333333333,9.05777777778,1.34777777778,0.935666666667,0.525,0.000169111111111,0.953,0.0283,9.1e-06,2.69333333333,67.3666666667,0.0182422222222,2148.88888889,0.00921444444444,1.02604162402
hash-7-itr-17-probe-14,facedetect:eyes-0-pyramid-13-selectivity-1,2260.0,1.06777777778,0.180777777778,0.133888888889,3048.88888889,0.361444444444,9.04222222222,1.34888888889,0.929444444444,0.548,0.000180333333333,0.962,0.0240777777778,7.93111111111e-06,2.69777777778,67.4222222222,0.0163922222222,2105.55555556,0.00801444444444,1.01397433502
hash-7-itr-17-probe-14,bodytrack:layer-3-particle-2700,2315.55555556,1.06888888889,0.308333333333,0.135888888889,5252.22222222,0.616444444444,15.4222222222,2.27,0.825777777778,6.82888888889,0.0013,0.992,0.0534,1.01355555556e-05,4.53888888889,113.333333333,0.0584111111111,2130.0,0.0236,1.01357796421
hash-7-itr-17-probe-14,swaptions:num-600000,2253.33333333,1.06888888889,0.352444444444,0.134,5924.44444444,0.705,17.6333333333,2.63,0.987888888889,0.0547777777778,9.25e-06,0.766222222222,0.0116522222222,1.96777777778e-06,5.26111111111,131.333333333,0.00507,2100.0,0.00105333333333,1.00584867146
hash-7-itr-17-probe-12,facedetect:eyes-2-pyramid-7-selectivity-1,2301.11111111,1.06777777778,0.181444444444,0.134222222222,3106.66666667,0.362777777778,9.07,1.35222222222,0.935666666667,0.510666666667,0.000164555555556,0.951,0.0283777777778,9.15333333333e-06,2.7,67.4888888889,0.0213333333333,2146.66666667,0.0115133333333,1.03884369938
hash-7-itr-17-probe-12,swaptions:num-600000,2295.55555556,1.06444444444,0.353333333333,0.134111111111,6046.66666667,0.706444444444,17.6555555556,2.63333333333,0.985222222222,0.0688333333333,1.14788888889e-05,0.785888888889,0.0139,2.32044444444e-06,5.26555555556,131.777777778,0.00610555555556,2144.44444444,0.00120744444444,1.02691276586
hash-7-itr-17-probe-12,swaptions:num-900000,2268.88888889,1.06666666667,0.353666666667,0.134111111111,5992.22222222,0.707444444444,17.6888888889,2.64111111111,0.983888888889,0.0749111111111,1.25388888889e-05,0.822555555556,0.0122788888889,2.05244444444e-06,5.27888888889,132.111111111,0.00575111111111,2116.66666667,0.00110233333333,1.02594324495
hash-7-itr-17-probe-12,facedetect:eyes-1-pyramid-18-selectivity-2,2252.22222222,1.06666666667,0.180555555556,0.133666666667,3043.33333333,0.361111111111,9.02555555556,1.35,0.942,0.445888888889,0.000146933333333,0.960111111111,0.0212666666667,7.04777777778e-06,2.69777777778,67.4888888889,0.0128833333333,2105.55555556,0.00624111111111,1.036061757
hash-7-itr-17-probe-12,swaptions:num-900000,2264.44444444,1.07,0.353777777778,0.133888888889,5982.22222222,0.707666666667,17.6888888889,2.64222222222,0.989777777778,0.0462,7.71888888889e-06,0.823444444444,0.00817666666667,1.36444444444e-06,5.28444444444,132.444444444,0.00350444444444,2112.22222222,0.000609111111111,1.02823799924
hash-7-itr-17-probe-12,swaptions:num-600000,2253.33333333,1.06666666667,0.353777777778,0.133888888889,5961.11111111,0.707333333333,17.6888888889,2.64333333333,0.986666666667,0.061,1.02577777778e-05,0.834777777778,0.0104977777778,1.77e-06,5.28555555556,132.111111111,0.00483444444444,2105.55555556,0.000842888888889,1.03941968782
hash-7-itr-17-probe-12,facedetect:eyes-2-pyramid-5-selectivity-2,2262.22222222,1.06888888889,0.181,0.134333333333,3043.33333333,0.361888888889,9.05,1.34444444444,0.931222222222,0.533222222222,0.000175111111111,0.952888888889,0.0280555555556,9.22444444444e-06,2.69111111111,67.2777777778,0.0192555555556,2100.0,0.00970444444444,1.03093586877
hash-7-itr-17-probe-12,bodytrack:layer-1-particle-2266,2341.11111111,1.06666666667,0.334555555556,0.136333333333,5752.22222222,0.669,16.7333333333,2.45444444444,0.751222222222,7.39444444444,0.00128555555556,0.992555555556,0.0546888888889,9.51111111111e-06,4.91111111111,122.777777778,0.0925666666667,2154.44444444,0.0353222222222,1.04260563983
hash-7-itr-17-probe-12,facedetect:eyes-1-pyramid-9-selectivity-2,2302.22222222,1.07,0.182111111111,0.134333333333,3122.22222222,0.364555555556,9.11222222222,1.35666666667,0.935222222222,0.535,0.000171555555556,0.962,0.0241555555556,7.75111111111e-06,2.71222222222,67.8111111111,0.0144511111111,2146.66666667,0.00732888888889,1.02323540934
hash-7-itr-17-probe-12,bodytrack:layer-5-particle-3133,2337.77777778,1.06666666667,0.300222222222,0.136444444444,5142.22222222,0.600666666667,15.0111111111,2.19888888889,0.773888888889,9.65555555556,0.00187666666667,0.994666666667,0.0510888888889,9.85777777778e-06,4.4,109.888888889,0.0427777777778,2144.44444444,0.0171444444444,1.02631684526
hash-7-itr-17-probe-12,facedetect:eyes-1-pyramid-11-selectivity-2,2273.33333333,1.06888888889,0.182888888889,0.134777777778,3084.44444444,0.365888888889,9.14666666667,1.35666666667,0.926222222222,0.577444444444,0.000187555555556,0.953222222222,0.0291,9.45222222222e-06,2.71444444444,67.8555555556,0.0215,2107.77777778,0.00940555555556,1.0365338682
hash-7-itr-17-probe-12,facedetect:eyes-0-pyramid-16-selectivity-1,2250.0,1.06777777778,0.181777777778,0.133888888889,3055.55555556,0.363444444444,9.08666666667,1.35555555556,0.939777777778,0.473888888889,0.000155555555556,0.963444444444,0.0206933333333,6.83333333333e-06,2.71333333333,67.8333333333,0.0159,2100.0,0.00762777777778,1.03514053326
hash-7-itr-17-probe-12,facedetect:eyes-0-pyramid-13-selectivity-1,2320.0,1.06111111111,0.181555555556,0.135444444444,3111.11111111,0.363333333333,9.08222222222,1.34444444444,0.921111111111,0.666444444444,0.000213444444444,0.949444444444,0.0454555555556,1.44511111111e-05,2.68666666667,67.1555555556,0.0251688888889,2145.55555556,0.00996888888889,1.04760465217
hash-7-itr-17-probe-12,bodytrack:layer-3-particle-1833,2316.66666667,1.06777777778,0.314,0.135444444444,5362.22222222,0.627555555556,15.6888888889,2.31777777778,0.746444444444,9.28222222222,0.00173,0.995777777778,0.0379444444444,7.08111111111e-06,4.63111111111,115.666666667,0.0564222222222,2141.11111111,0.0222222222222,1.03431040973
hash-7-itr-17-probe-12,facedetect:eyes-1-pyramid-5-selectivity-2,2308.88888889,1.06555555556,0.180555555556,0.134777777778,3096.66666667,0.361111111111,9.03,1.34111111111,0.934,0.538777777778,0.000175111111111,0.948444444444,0.0313444444444,1.023e-05,2.68,67.0222222222,0.0223777777778,2143.33333333,0.0106677777778,1.03588338968
hash-7-itr-17-probe-12,bodytrack:layer-3-particle-2700,2268.88888889,1.06888888889,0.307555555556,0.135,5172.22222222,0.615111111111,15.3666666667,2.28,0.865,5.22222222222,0.00100755555556,0.993777777778,0.0328444444444,6.34333333333e-06,4.56222222222,113.888888889,0.0467888888889,2101.11111111,0.0202,1.03349319099
hash-7-itr-17-probe-12,facedetect:eyes-2-pyramid-18-selectivity-2,2302.22222222,1.06888888889,0.181444444444,0.134444444444,3108.88888889,0.363111111111,9.07666666667,1.35,0.941444444444,0.458111111111,0.000147666666667,0.951666666667,0.0249977777778,8.10444444444e-06,2.7,67.4888888889,0.0159511111111,2140.0,0.00704888888889,1.03262818618
hash-7-itr-17-probe-12,swaptions:num-100000,2246.66666667,1.06666666667,0.353222222222,0.133666666667,5935.55555556,0.706111111111,17.6444444444,2.63777777778,0.979444444444,0.0944,1.59077777778e-05,0.887777777778,0.00815444444444,1.38755555556e-06,5.28111111111,132.0,0.00369,2100.0,0.000683333333333,1.03018342957
hash-7-itr-17-probe-12,swaptions:num-500000,2248.88888889,1.07,0.351888888889,0.134,5915.55555556,0.704,17.6,2.62555555556,0.988444444444,0.0525333333333,8.88333333333e-06,0.811,0.00911222222222,1.53833333333e-06,5.25555555556,131.555555556,0.00408444444444,2100.0,0.000718333333333,1.05159134055
hash-7-itr-17-probe-12,facedetect:eyes-0-pyramid-13-selectivity-1,2276.66666667,1.06666666667,0.180555555556,0.133888888889,3071.11111111,0.361111111111,9.02666666667,1.34777777778,0.924111111111,0.602444444444,0.000196666666667,0.965333333333,0.0240555555556,7.90444444444e-06,2.69444444444,67.4,0.0158722222222,2125.55555556,0.00797444444444,1.04536036714
hash-7-itr-17-probe-10,bodytrack:layer-3-particle-1833,2492.22222222,1.06666666667,0.322777777778,0.146111111111,5495.55555556,0.645333333333,16.1333333333,2.24888888889,0.776666666667,8.35222222222,0.00151222222222,0.991333333333,0.0864333333333,1.40066666667e-05,4.49888888889,112.377777778,0.0963888888889,2127.77777778,0.0365444444444,1.02393018762
hash-7-itr-17-probe-10,facedetect:eyes-0-pyramid-13-selectivity-1,2305.55555556,1.06777777778,0.181333333333,0.134222222222,3116.66666667,0.362555555556,9.06444444444,1.35111111111,0.937333333333,0.502555555556,0.000161666666667,0.953777777778,0.0260777777778,8.41111111111e-06,2.70111111111,67.5333333333,0.0175788888889,2150.0,0.00872222222222,1.02634421247
hash-7-itr-17-probe-10,facedetect:eyes-2-pyramid-5-selectivity-2,2291.11111111,1.06888888889,0.180444444444,0.134,3081.11111111,0.361111111111,9.02555555556,1.34444444444,0.936,0.564444444444,0.000184,0.958,0.0267111111111,8.68555555556e-06,2.68777777778,67.2,0.0188855555556,2133.33333333,0.00982555555556,1.025584256
hash-7-itr-17-probe-10,facedetect:eyes-1-pyramid-11-selectivity-2,2271.11111111,1.06888888889,0.182111111111,0.134444444444,3068.88888889,0.364111111111,9.10666666667,1.35333333333,0.934,0.510111111111,0.000166111111111,0.950666666667,0.0278333333333,9.08555555556e-06,2.70666666667,67.6666666667,0.0182977777778,2106.66666667,0.00803777777778,1.02387567489
hash-7-itr-17-probe-10,swaptions:num-500000,2292.22222222,1.06777777778,0.351888888889,0.134444444444,6008.88888889,0.703777777778,17.6,2.62111111111,0.979666666667,0.0936111111111,1.56211111111e-05,0.835555555556,0.01431,2.39666666667e-06,5.24111111111,130.888888889,0.00681444444444,2133.33333333,0.00142533333333,1.03882994798
hash-7-itr-17-probe-10,facedetect:eyes-2-pyramid-18-selectivity-2,2294.44444444,1.06666666667,0.180666666667,0.133888888889,3096.66666667,0.361555555556,9.04,1.35,0.938333333333,0.490333333333,0.000159333333333,0.962666666667,0.0216255555556,7.07555555556e-06,2.7,67.4777777778,0.0127033333333,2146.66666667,0.00611666666667,1.02863503596
hash-7-itr-17-probe-10,swaptions:num-900000,2274.44444444,1.06333333333,0.353666666667,0.133777777778,6018.88888889,0.707,17.6666666667,2.64777777778,0.979444444444,0.0987333333333,1.626e-05,0.808666666667,0.0239111111111,3.92844444444e-06,5.29222222222,132.111111111,0.00918666666667,2127.77777778,0.00107611111111,1.01486238757
hash-7-itr-17-probe-10,facedetect:eyes-1-pyramid-5-selectivity-2,2258.88888889,1.06777777778,0.180222222222,0.133777777778,3043.33333333,0.360555555556,9.01333333333,1.34555555556,0.934888888889,0.52,0.000171444444444,0.958,0.0248,8.18555555556e-06,2.69222222222,67.3222222222,0.0169288888889,2108.88888889,0.00892,1.02851286558
hash-7-itr-17-probe-10,facedetect:eyes-0-pyramid-13-selectivity-1,2268.88888889,1.06777777778,0.181111111111,0.134111111111,3058.88888889,0.362,9.05444444444,1.34777777778,0.93,0.554,0.000181444444444,0.953333333333,0.0290888888889,9.55888888889e-06,2.69666666667,67.4111111111,0.01972,2111.11111111,0.00925777777778,1.02921766496
hash-7-itr-17-probe-10,facedetect:eyes-0-pyramid-16-selectivity-1,2295.55555556,1.06333333333,0.182,0.134888888889,3094.44444444,0.363777777778,9.09666666667,1.34777777778,0.940888888889,0.621222222222,0.000201888888889,0.935333333333,0.0546477777778,1.78188888889e-05,2.69777777778,67.4222222222,0.0315177777778,2125.55555556,0.0136144444444,1.02767494173
hash-7-itr-17-probe-10,swaptions:num-100000,2310.0,1.06888888889,0.353666666667,0.134777777778,6055.55555556,0.707,17.6666666667,2.62222222222,0.976777777778,0.111111111111,1.85e-05,0.800555555556,0.0203922222222,3.39777777778e-06,5.24444444444,131.111111111,0.0103388888889,2140.0,0.00178822222222,1.03621978039
hash-7-itr-17-probe-10,facedetect:eyes-1-pyramid-18-selectivity-2,2301.11111111,1.06888888889,0.181888888889,0.134444444444,3111.11111111,0.363444444444,9.08444444444,1.35111111111,0.943,0.450555555556,0.000144777777778,0.955444444444,0.0231111111111,7.44888888889e-06,2.70333333333,67.5888888889,0.0136811111111,2144.44444444,0.00645444444444,1.03458736245
hash-7-itr-17-probe-10,swaptions:num-600000,2248.88888889,1.06777777778,0.354111111111,0.133888888889,5950.0,0.708,17.7,2.64333333333,0.987333333333,0.0569111111111,9.59333333333e-06,0.818444444444,0.00997333333333,1.68311111111e-06,5.28666666667,132.222222222,0.00464444444444,2100.0,0.000955666666667,1.01526511166
