Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
batch-5-learning-45-regular-5,facedetect:eyes-1-pyramid-7-selectivity-0,2392.5,1.0662500000000001,0.18462499999999998,0.14,3155.0,0.369125,9.22875,1.31875,1.209125,0.00038287499999999997,0.8640000000000001,0.15725,4.9725e-05,2.6374999999999997,65.93749999999999,0.11875000000000001,2136.25,0.0432125,1.2531974837889903
batch-5-learning-45-regular-5,stress:cpu_1_io_3_vm_2_vmbytes_256K,7962.5,1.05,0.635875,0.472,10725.0,1.27125,31.812499999999996,1.35375,30.3875,0.0028250000000000003,0.996,0.10729999999999999,9.99375e-06,2.7074999999999996,67.6875,0.06495000000000001,2107.5,0.010103750000000002,1.3903849822462664
batch-5-learning-45-regular-5,swaptions:num-400000,2371.25,1.0675000000000001,0.35087499999999994,0.13875,5997.5,0.70125,17.525,2.53,0.5287499999999999,8.816250000000001e-05,0.805875,0.0939875,1.56375e-05,5.0600000000000005,126.625,0.05028749999999999,2142.5,0.006911250000000001,1.2093479446228623
batch-5-learning-45-regular-5,stress:cpu_1_io_3_vm_4_vmbytes_256K,13012.5,1.05,0.7805000000000001,0.7715,13150.0,1.5624999999999998,39.012499999999996,1.013125,55.849999999999994,0.0042387499999999995,0.996375,0.198475,1.46625e-05,2.0300000000000002,50.68749999999999,0.088025,2105.0,0.019863750000000003,1.8426429497489272
batch-4-learning-34-regular-2,ferret:eyes-1-pyramid-13-selectivity-1,2607.5,1.06375,0.19975,0.154625,3368.75,0.399375,9.986249999999998,1.29875,1.53525,0.00041587499999999996,0.849875,0.22662500000000002,6.04125e-05,2.59875,64.95,0.12968749999999998,2107.5,0.03992500000000001,1.134058729298296
batch-4-learning-34-regular-2,stress:cpu_0_io_3_vm_2_vmbytes_512K,5970.0,1.05,0.28037499999999993,0.355125,4713.75,0.560875,14.025000000000002,0.792625,141.0,0.0299375,0.9989999999999999,0.0957875,2.0399999999999998e-05,1.58625,39.6125,0.055025,2101.25,0.0079925,1.2241432088114141
batch-4-learning-34-regular-2,ferret:eyes-2-pyramid-16-selectivity-0,2493.75,1.0493750000000002,0.18675000000000003,0.14587499999999998,3196.25,0.37375,9.350000000000001,1.29,1.4718749999999998,0.00044212499999999997,0.8527500000000001,0.21275000000000002,6.3125e-05,2.58,64.47500000000001,0.15084999999999998,2137.5,0.048225000000000004,1.1358475761087516
batch-4-learning-34-regular-2,stress:cpu_5_io_2_vm_3_vmbytes_1M,17512.5,1.05,1.35625,1.045,22775.0,2.7125000000000004,67.78750000000001,1.30375,261.25,0.0114625,0.992125,2.0949999999999998,9.195e-05,2.6037500000000002,65.14999999999999,0.37550000000000006,2100.0,0.195375,1.8699084632153686
batch-4-learning-34-regular-2,swaptions:num-200000,2360.0,1.0675000000000001,0.35037499999999994,0.13975,5918.75,0.7007499999999999,17.537499999999998,2.5075,0.619875,0.00010468749999999999,0.8267500000000001,0.0989,1.6675000000000002e-05,5.014999999999999,125.375,0.0562,2111.25,0.00847,1.1439718429989731
batch-4-learning-34-regular-2,stress:cpu_4_io_2_vm_2_vmbytes_512K,13862.5,1.0474999999999999,1.1712499999999997,0.8247499999999999,19687.5,2.34,58.525000000000006,1.4200000000000002,69.9,0.0035512499999999997,0.9988749999999998,0.07925,4.0325e-06,2.8425,71.025,0.047325000000000006,2100.0,0.0076124999999999995,1.7880673120796942
batch-4-learning-34-regular-2,facedetect:eyes-1-pyramid-7-selectivity-0,2367.5,1.0518750000000001,0.182,0.1385,3110.0,0.3642500000000001,9.10375,1.3150000000000002,1.2000000000000002,0.00038987500000000003,0.858125,0.16025,5.1924999999999995e-05,2.62875,65.7125,0.1225,2140.0,0.0439875,1.127581971456148
batch-4-learning-34-regular-2,stress:cpu_1_io_3_vm_2_vmbytes_256K,7651.25,1.04625,0.6308750000000001,0.454375,10630.0,1.26125,31.5625,1.3937499999999998,19.425,0.00182,0.994,0.09914999999999999,9.348750000000001e-06,2.79,69.73750000000001,0.0591,2105.0,0.00808875,1.2776756273192076
batch-4-learning-34-regular-2,swaptions:num-400000,2381.25,1.0662500000000001,0.3505,0.139125,6005.0,0.701125,17.5375,2.5212499999999998,0.577125,9.609999999999999e-05,0.81525,0.0996875,1.66125e-05,5.04625,126.0,0.053649999999999996,2141.25,0.0073875,1.1230853386712436
batch-4-learning-34-regular-2,stress:cpu_1_io_3_vm_4_vmbytes_256K,12787.5,1.05,0.766375,0.76075,12887.5,1.5337499999999997,38.324999999999996,1.0090000000000001,59.875,0.0046425,0.998125,0.0916125,7.11125e-06,2.01875,50.4375,0.0489,2100.0,0.0078275,1.6032034601022889
batch-5-learning-67-regular-3,ferret:eyes-1-pyramid-13-selectivity-1,2346.25,1.07,0.183,0.13887500000000003,3090.0,0.366125,9.15375,1.3175000000000001,0.9935,0.000320625,0.8468749999999999,0.14775,4.777500000000001e-05,2.63375,65.85,0.09181249999999999,2108.75,0.0271125,1.2093365914938334
batch-5-learning-67-regular-3,stress:cpu_0_io_3_vm_2_vmbytes_512K,5710.0,1.05,0.274875,0.339875,4618.75,0.549625,13.75,0.81025,126.25,0.027375,0.9989999999999999,0.0951625,2.06625e-05,1.62,40.512499999999996,0.05665,2100.0,0.009280000000000002,1.3510297507414974
batch-5-learning-67-regular-3,ferret:eyes-2-pyramid-16-selectivity-0,2375.0,1.07,0.181875,0.139,3107.5,0.3635,9.09,1.3075,1.130375,0.00036325,0.867125,0.141375,4.5487499999999994e-05,2.615,65.38749999999999,0.10001249999999999,2136.25,0.034187499999999996,1.1901866226541757
batch-5-learning-67-regular-3,stress:cpu_5_io_2_vm_3_vmbytes_1M,17512.5,1.05,1.2225,1.045,20575.0,2.44875,61.18749999999999,1.17625,161.375,0.0078525,0.99925,0.091425,4.44625e-06,2.3512500000000003,58.81250000000001,0.047950000000000007,2100.0,0.008465,1.9047835644042845
batch-5-learning-67-regular-3,swaptions:num-200000,2391.25,1.06875,0.35312499999999997,0.14037500000000003,6015.0,0.7058749999999999,17.637500000000003,2.5174999999999996,0.621375,0.0001026625,0.779125,0.145475,2.3775e-05,5.035,125.875,0.0746,2130.0,0.00851,1.1979149725847387
batch-5-learning-67-regular-3,stress:cpu_4_io_2_vm_2_vmbytes_512K,14075.0,1.05,1.2962500000000001,0.834625,21875.0,2.59375,64.85,1.5524999999999998,155.25,0.00710125,0.9992499999999999,0.085275,3.898750000000001e-06,3.11,77.72500000000001,0.0502125,2107.5,0.007988750000000001,1.9349425884320242
batch-5-learning-67-regular-3,facedetect:eyes-1-pyramid-7-selectivity-0,2347.5,1.06875,0.18412499999999998,0.13937500000000003,3102.5,0.36824999999999997,9.207500000000001,1.3225000000000002,1.0588749999999998,0.000341125,0.85275,0.146875,4.7375000000000006e-05,2.64125,66.05,0.11052499999999998,2105.0,0.04103750000000001,1.2115055323820243
batch-5-learning-67-regular-3,stress:cpu_1_io_3_vm_2_vmbytes_256K,8170.0,1.05,0.624625,0.4861249999999999,10497.5,1.24875,31.237500000000004,1.2875,33.025000000000006,0.0031475000000000006,0.997,0.0929625,8.85625e-06,2.57125,64.3125,0.058662500000000006,2100.0,0.00932375,1.3760713959973172
batch-5-learning-67-regular-3,swaptions:num-400000,2352.5,1.06875,0.35162499999999997,0.138625,5958.75,0.7033749999999999,17.587500000000002,2.535,0.5647500000000001,9.466250000000002e-05,0.807125,0.09823749999999999,1.64875e-05,5.06875,126.625,0.0535125,2117.5,0.007169999999999999,1.1874363579917142
batch-5-learning-67-regular-3,stress:cpu_1_io_3_vm_4_vmbytes_256K,12425.0,1.05,0.816875,0.7395,13737.5,1.6325000000000003,40.85,1.10375,59.787499999999994,0.00434875,0.9975,0.1383625,1.00025e-05,2.2125,55.275,0.0735125,2101.25,0.00925375,1.8667407543976877
batch-3-learning-89-regular-2,ferret:eyes-1-pyramid-13-selectivity-1,2387.5,1.0675000000000001,0.1835,0.139125,3147.5,0.366375,9.162500000000001,1.3175,0.996875,0.00031837500000000003,0.86275,0.12874999999999998,4.1037499999999995e-05,2.63375,65.8625,0.0878875,2151.25,0.026387499999999998,1.1222273467529151
batch-3-learning-89-regular-2,stress:cpu_0_io_3_vm_2_vmbytes_512K,5731.25,1.05,0.274125,0.340375,4620.0,0.548625,13.712499999999999,0.809,122.375,0.026537500000000002,0.9989999999999999,0.09905,2.16625e-05,1.6162500000000002,40.4375,0.0558125,2105.0,0.0080275,1.2044549529655073
batch-3-learning-89-regular-2,ferret:eyes-2-pyramid-16-selectivity-0,2363.75,1.06875,0.182625,0.139375,3100.0,0.36524999999999996,9.13125,1.31125,1.0471249999999999,0.000337125,0.8570000000000001,0.14175,4.5675e-05,2.62125,65.5125,0.09871250000000001,2121.25,0.0331375,1.0948781901984317
batch-3-learning-89-regular-2,stress:cpu_5_io_2_vm_3_vmbytes_1M,17525.0,1.05,1.27,1.045,21350.0,2.5412500000000002,63.525000000000006,1.22,172.25,0.00805625,0.9993749999999999,0.10472499999999998,4.9025e-06,2.4425000000000003,61.050000000000004,0.055600000000000004,2101.25,0.011423749999999998,1.895399073686518
batch-3-learning-89-regular-2,swaptions:num-200000,2380.0,1.0675000000000001,0.3527499999999999,0.13937500000000003,6027.5,0.70525,17.625000000000004,2.5324999999999998,0.5958749999999999,9.89125e-05,0.80175,0.11225000000000002,1.8675000000000003e-05,5.06625,126.625,0.058425,2136.25,0.00776625,1.0880415337958809
batch-3-learning-89-regular-2,stress:cpu_4_io_2_vm_2_vmbytes_512K,13962.5,1.05,1.165,0.829875,19587.5,2.3325,58.3,1.40375,147.25,0.00751125,0.99925,0.09208749999999999,4.695e-06,2.8099999999999996,70.25,0.044875,2100.0,0.007622500000000001,1.8158190018992388
batch-3-learning-89-regular-2,facedetect:eyes-1-pyramid-7-selectivity-0,2397.5,1.0675000000000001,0.18474999999999997,0.139625,3168.75,0.36974999999999997,9.245000000000001,1.3225,1.1357499999999998,0.00035887500000000004,0.8603749999999999,0.15087499999999998,4.77125e-05,2.645,66.1125,0.1131875,2141.25,0.04146249999999999,1.1113664889458812
batch-3-learning-89-regular-2,stress:cpu_1_io_3_vm_2_vmbytes_256K,7960.0,1.04625,0.63375,0.473625,10640.0,1.2675,31.6875,1.3399999999999999,27.687500000000004,0.0025962499999999996,0.9958750000000001,0.0972,9.14375e-06,2.6812499999999995,67.02499999999999,0.0582625,2100.0,0.0081475,1.2793415931836547
