Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
num-100000,facedetect:eyes-1-pyramid-9-selectivity-0,2298.75,1.07,0.183625,0.135,3127.5,0.367375,9.18375,1.3599999999999999,0.6856249999999999,0.00021925,0.9352500000000001,0.0445375,1.4252499999999998e-05,2.7212500000000004,68.025,0.0381,2128.75,0.021750000000000002,1.0383800797069533
num-100000,stress:cpu_3_io_0_vm_2_vmbytes_128K,11212.5,1.05,1.2212500000000002,0.6523749999999999,21000.0,2.44,61.0375,1.8724999999999996,0.6621250000000001,3.1587499999999995e-05,0.9891249999999999,0.0070675,3.3912499999999996e-07,3.7424999999999997,93.56249999999999,0.0046949999999999995,2151.25,0.001023875,1.3024810132021356
num-900000,svm:batch-5-learning-67-regular-12,6693.75,1.06125,0.205125,0.39875000000000005,3446.25,0.409875,10.241249999999999,0.714,9.110375,0.002248625,0.579125,3.506875,0.0009525,1.428,35.7,3.0367499999999996,2100.0,2.0437499999999997,1.2455648632342247
num-900000,stress:cpu_5_io_1_vm_4_vmbytes_1M,17512.5,1.05,1.27875,1.04375,21500.0,2.5612500000000002,63.97500000000001,1.23,296.25,0.01375,1.0,0.005987499999999999,2.78875e-07,2.45875,61.4875,0.007195,2100.0,0.002405,1.6441822428900883
num-900000,svm:batch-3-learning-89-regular-67,4133.75,1.06375,0.1663625,0.24599999999999997,2798.75,0.33299999999999996,8.321250000000001,0.8322499999999999,4.456624999999999,0.001587375,0.5755,1.8053750000000002,0.0006876250000000001,1.665,41.6125,2.0298749999999997,2100.0,1.8587500000000001,1.127828353485721
num-900000,stress:cpu_0_io_1_vm_2_vmbytes_128K,4787.5,1.05,0.380875,0.28312499999999996,6445.0,0.7622500000000001,19.05,1.3475000000000001,8.727500000000001,0.001353875,0.998125,0.013716250000000001,2.133375e-06,2.6950000000000003,67.3875,0.00864125,2113.75,0.00208,1.0187146123303916
num-900000,ferret:eyes-2-pyramid-16-selectivity-1,2266.25,1.07,0.182375,0.134125,3080.0,0.36462500000000003,9.116249999999999,1.35875,0.708375,0.000230625,0.9624999999999999,0.029337500000000002,9.571250000000001e-06,2.71875,67.9625,0.019085,2111.25,0.009755,1.0186685162488929
num-900000,stress:cpu_4_io_0_vm_1_vmbytes_256K,11012.5,1.05,1.1675,0.654625,19600.0,2.3325,58.324999999999996,1.78,8.23875,0.00042024999999999994,0.99725,0.0234325,1.190375e-06,3.5650000000000004,89.11250000000001,0.015725000000000003,2100.0,0.00255575,1.2445562198943234
num-900000,ferret:eyes-2-pyramid-20-selectivity-2,2260.0,1.07,0.18125,0.134125,3052.5,0.36249999999999993,9.057500000000001,1.35125,0.543,0.00017812499999999998,0.95575,0.028366249999999996,9.317499999999998e-06,2.7025,67.52499999999999,0.01638125,2105.0,0.007585125,1.017693344868014
num-900000,stress:cpu_5_io_3_vm_0_vmbytes_128K,12450.0,1.05,1.33,0.7408750000000001,22400.0,2.66625,66.6375,1.80625,6.207374999999999,0.00027722500000000003,0.9918750000000001,0.012362499999999998,5.51875e-07,3.61375,90.375,0.010887500000000001,2100.0,0.00255625,1.4301733936447378
num-900000,facedetect:eyes-1-pyramid-9-selectivity-0,2301.25,1.07,0.183,0.13475,3128.75,0.366125,9.15,1.3587500000000001,0.6827500000000001,0.0002185,0.9448749999999999,0.038575000000000005,1.2290000000000001e-05,2.7187500000000004,67.95,0.0348625,2137.5,0.020925,1.0189369291386845
num-900000,stress:cpu_3_io_0_vm_2_vmbytes_128K,11187.5,1.05,1.18125,0.65325,20225.0,2.3625000000000003,59.0625,1.80625,2.3275,0.00011575,0.990625,0.022928750000000005,1.189125e-06,3.615,90.38750000000002,0.0117425,2140.0,0.0015993749999999999,1.2558872474938052
num-400000,svm:batch-5-learning-67-regular-12,6685.0,1.06125,0.2050125,0.39825,3445.0,0.40975,10.245000000000001,0.7135,9.233374999999999,0.0022995,0.583125,3.495,0.0009454999999999999,1.427375,35.675,3.0231250000000003,2100.0,2.03125,1.2456723549317616
num-400000,stress:cpu_5_io_1_vm_4_vmbytes_1M,17512.5,1.05,1.2225,1.045,20500.0,2.44125,61.0625,1.1750000000000003,261.5,0.012683750000000002,1.0,0.040737499999999996,1.98575e-06,2.3449999999999998,58.675,0.017668749999999997,2100.0,0.00616125,1.6462048311731794
num-400000,svm:batch-3-learning-89-regular-67,4100.0,1.06375,0.16613750000000002,0.243875,2795.0,0.33237500000000003,8.318750000000001,0.8382499999999999,4.294125,0.0015347499999999999,0.5690000000000001,1.77775,0.000685,1.6747500000000002,41.9125,2.0275,2100.0,1.865,1.1164825432406251
num-400000,stress:cpu_0_io_1_vm_2_vmbytes_128K,4910.0,1.05,0.388375,0.29137500000000005,6546.25,0.7768750000000001,19.425,1.3337500000000002,7.0925,0.001081875,0.9972499999999999,0.016997500000000002,2.63475e-06,2.66875,66.7125,0.01370625,2106.25,0.0031187499999999996,1.0270083125047564
num-400000,ferret:eyes-2-pyramid-16-selectivity-1,2260.0,1.07,0.18225,0.1345,3067.5,0.365,9.125,1.3575000000000002,0.649625,0.000212,0.9550000000000001,0.032325,1.059625e-05,2.7137499999999997,67.8375,0.0212375,2100.0,0.01052875,1.0285344266712322
num-400000,stress:cpu_4_io_0_vm_1_vmbytes_256K,11075.0,1.05,1.1874999999999998,0.6523749999999999,20100.0,2.37375,59.337500000000006,1.82,5.914999999999999,0.000294125,0.999125,0.005291250000000001,2.6461249999999995e-07,3.63875,90.975,0.0036174999999999996,2117.5,0.0008101250000000001,1.1918442211704467
num-400000,ferret:eyes-2-pyramid-20-selectivity-2,2258.75,1.07,0.182,0.13437500000000002,3060.0,0.36425,9.10375,1.355,0.565125,0.00018512500000000001,0.946125,0.032125,1.0515e-05,2.7075,67.7375,0.019395,2101.25,0.008585,1.0302699031830784
num-400000,stress:cpu_5_io_3_vm_0_vmbytes_128K,12762.5,1.05,1.31875,0.759125,22137.5,2.6350000000000002,65.8875,1.7425000000000002,7.902500000000001,0.000357125,0.9944999999999999,0.010652499999999999,4.8125e-07,3.48125,87.01249999999999,0.0095625,2100.0,0.0026299999999999995,1.3778898870224983
num-400000,facedetect:eyes-1-pyramid-9-selectivity-0,2273.75,1.06875,0.18325,0.135,3087.5,0.36649999999999994,9.161249999999999,1.3587500000000001,0.69775,0.000225875,0.933875,0.04712500000000001,1.5192499999999999e-05,2.7162499999999996,67.8625,0.040075,2105.0,0.0223,1.0254581246540255
num-400000,stress:cpu_3_io_0_vm_2_vmbytes_128K,11037.5,1.05,1.19875,0.6523749999999999,20287.5,2.4037499999999996,60.025,1.84,1.09775,5.415e-05,0.9946250000000001,0.005708749999999999,2.810125e-07,3.6812500000000004,92.05,0.00391,2113.75,0.0008841250000000001,1.2390087482737242
num-600000,svm:batch-5-learning-67-regular-12,6720.0,1.06125,0.206075,0.4,3465.0,0.412375,10.31125,0.715,8.964749999999999,0.0021602500000000003,0.5712499999999999,3.4525,0.0009243750000000001,1.4293749999999998,35.7625,3.025625,2100.0,2.0300000000000002,1.240680087039686
num-600000,stress:cpu_5_io_1_vm_4_vmbytes_1M,17512.5,1.05,1.26375,1.045,21225.0,2.52625,63.162499999999994,1.2125,239.375,0.0112675,0.9994999999999999,0.1319625,6.2175e-06,2.4262499999999996,60.650000000000006,0.041550000000000004,2100.0,0.02123125,1.6283208771222888
num-600000,svm:batch-3-learning-89-regular-67,4130.0,1.0625,0.165475,0.245875,2782.5,0.33125000000000004,8.27375,0.8302499999999999,4.25075,0.0015078749999999999,0.5690000000000001,1.755375,0.0006723750000000001,1.659625,41.525000000000006,2.0226249999999997,2100.0,1.8575,1.1169510063497978
num-600000,stress:cpu_0_io_1_vm_2_vmbytes_128K,4888.75,1.05,0.44725000000000004,0.288375,7580.0,0.894625,22.349999999999998,1.5524999999999998,3.1624999999999996,0.00041525,0.995125,0.01426,1.87525e-06,3.1025,77.5625,0.009474999999999999,2118.75,0.00239375,1.0318004451980258
num-600000,ferret:eyes-2-pyramid-16-selectivity-1,2250.0,1.07,0.18225,0.13387500000000002,3065.0,0.364375,9.11125,1.3575000000000002,0.5607500000000001,0.00018462500000000003,0.958375,0.0278125,9.221250000000001e-06,2.7199999999999998,67.9625,0.01882125,2100.0,0.009463750000000002,1.0193747944759823
num-600000,stress:cpu_4_io_0_vm_1_vmbytes_256K,11000.0,1.05,1.1937499999999999,0.6523749999999999,20100.0,2.39,59.724999999999994,1.83,3.1275,0.000155625,0.998,0.0064575,3.215e-07,3.6625,91.525,0.00407875,2105.0,0.0009281250000000001,1.291452859145836
num-600000,ferret:eyes-2-pyramid-20-selectivity-2,2301.25,1.07,0.18137499999999998,0.13425,3112.5,0.362625,9.067499999999999,1.35125,0.554875,0.00017925000000000002,0.9572500000000002,0.026675,8.64375e-06,2.70375,67.6,0.01527875,2146.25,0.0074,1.0163476667544782
num-600000,stress:cpu_5_io_3_vm_0_vmbytes_128K,12900.0,1.05,1.305,0.7632500000000001,22012.5,2.61,65.275,1.7137499999999999,8.38375,0.000381125,0.9974999999999999,0.005954999999999999,2.68875e-07,3.4299999999999997,85.7,0.00661625,2108.75,0.0021249999999999997,1.3140456303769317
num-600000,facedetect:eyes-1-pyramid-9-selectivity-0,2331.25,1.07,0.18412499999999998,0.13587500000000002,3157.5,0.368125,9.206249999999999,1.3549999999999998,0.704375,0.00022324999999999998,0.926875,0.05055,1.594625e-05,2.7112499999999997,67.75,0.0435125,2148.75,0.023299999999999998,1.017884753784499
num-600000,stress:cpu_3_io_0_vm_2_vmbytes_128K,11387.5,1.05,1.16625,0.6523749999999999,20362.5,2.3337499999999998,58.362500000000004,1.7887499999999998,1.9512499999999997,9.590000000000001e-05,0.996625,0.00643875,3.2094999999999997e-07,3.57875,89.45,0.0044565,2182.5,0.0009919999999999998,1.3297971908656456
num-800000,svm:batch-5-learning-67-regular-12,6761.25,1.06125,0.20822500000000002,0.40237500000000004,3496.25,0.41600000000000004,10.39125,0.7158749999999999,9.259749999999999,0.002229875,0.5734999999999999,3.5213750000000004,0.0009390000000000002,1.4316250000000001,35.8125,3.0346249999999997,2100.0,2.02375,1.2378913141860626
num-800000,stress:cpu_5_io_1_vm_4_vmbytes_1M,17512.5,1.05,1.23,1.045,20650.0,2.4600000000000004,61.512499999999996,1.1837499999999999,262.375,0.012687499999999997,0.9991249999999999,0.2137375,1.0458125e-05,2.36625,59.13749999999999,0.0671625,2100.0,0.0326,1.6359700727791797
num-800000,svm:batch-3-learning-89-regular-67,4113.75,1.06375,0.16635,0.24462499999999998,2795.0,0.33262499999999995,8.32,0.8370000000000001,4.235,0.001498,0.5676249999999999,1.750875,0.0006695000000000001,1.6736250000000001,41.862500000000004,2.02825,2100.0,1.8650000000000002,1.1275001264163034
num-800000,stress:cpu_0_io_1_vm_2_vmbytes_128K,4940.0,1.05,0.45475,0.29274999999999995,7665.0,0.9094999999999999,22.7125,1.5537500000000002,3.04,0.00039562500000000003,0.991625,0.02274,2.963e-06,3.1049999999999995,77.63749999999999,0.01688125,2107.5,0.004155,1.0259281560645774
num-800000,ferret:eyes-2-pyramid-16-selectivity-1,2272.5,1.0602500000000001,0.179625,0.132,3092.5,0.35924999999999996,8.98,1.36,0.564625,0.00018874999999999998,0.9536250000000001,0.0321075,1.1243749999999999e-05,2.71875,68.0,0.019145000000000002,2151.25,0.009304999999999999,1.017525156641722
num-800000,stress:cpu_4_io_0_vm_1_vmbytes_256K,11325.0,1.05,1.1837499999999999,0.6527499999999999,20525.0,2.3675,59.14999999999999,1.8150000000000002,12.75,0.000621625,0.998625,0.016759625,8.155125e-07,3.6224999999999996,90.61249999999998,0.008291250000000002,2167.5,0.0012652499999999999,1.198289352010496
num-800000,ferret:eyes-2-pyramid-20-selectivity-2,2302.5,1.07,0.181375,0.1345,3105.0,0.36275,9.067499999999999,1.3475000000000001,0.6221250000000002,0.000201375,0.962375,0.026963749999999998,8.686250000000002e-06,2.6975,67.3875,0.015523750000000001,2138.75,0.007321249999999999,1.0156600044903288
num-800000,stress:cpu_5_io_3_vm_0_vmbytes_128K,12550.0,1.05,1.3125,0.74675,22050.0,2.625,65.6,1.7587500000000003,7.5287500000000005,0.000341875,0.9936249999999999,0.012926249999999999,5.833875e-07,3.5149999999999997,87.89999999999999,0.01116375,2100.0,0.0025824999999999993,1.3745318898516612
num-800000,facedetect:eyes-1-pyramid-9-selectivity-0,2270.0,1.06875,0.18325000000000002,0.134625,3086.25,0.366625,9.165,1.3600000000000003,0.678,0.0002195,0.9385,0.04255,1.3802499999999999e-05,2.7212500000000004,68.025,0.0368625,2105.0,0.0213625,1.0192064022863039
num-800000,stress:cpu_3_io_0_vm_2_vmbytes_128K,11012.5,1.05,1.1125000000000003,0.6523749999999999,18737.5,2.2237500000000003,55.6,1.705,0.26649999999999996,1.425e-05,0.97925,0.0059222499999999996,3.2026250000000005e-07,3.41,85.25,0.0037409999999999995,2107.5,0.0008858749999999999,1.2830514327448987
num-200000,svm:batch-5-learning-67-regular-12,6668.75,1.06125,0.20483749999999998,0.39725,3443.75,0.409875,10.245,0.713375,9.129874999999998,0.002271875,0.576,3.5196250000000004,0.0009689999999999999,1.426875,35.6875,3.0347500000000003,2100.0,2.0375,1.1752148768085315
num-200000,stress:cpu_5_io_1_vm_4_vmbytes_1M,17512.5,1.05,1.2125,1.045,20400.0,2.42875,60.699999999999996,1.1675,187.375,0.009231250000000002,0.999375,0.1177125,5.85e-06,2.3325,58.31250000000001,0.0388875,2100.0,0.019138750000000003,1.6560702519675514
num-200000,svm:batch-3-learning-89-regular-67,4120.0,1.06375,0.16615000000000002,0.24500000000000002,2792.5,0.332125,8.305,0.83575,4.24375,0.001514625,0.572375,1.7411250000000003,0.0006731250000000001,1.671,41.7375,2.027375,2100.0,1.8612499999999998,1.094391422981881
num-200000,stress:cpu_0_io_1_vm_2_vmbytes_128K,4911.25,1.05,0.446875,0.290875,7550.0,0.8945000000000001,22.3875,1.53625,6.86375,0.000908,0.998125,0.012165,1.626125e-06,3.07625,76.89999999999999,0.012241250000000002,2110.0,0.00305,1.0337661436499885
num-200000,ferret:eyes-2-pyramid-16-selectivity-1,2191.25,1.0528750000000002,0.177,0.1305,2978.75,0.35425,8.857500000000002,1.3562500000000002,0.547,0.00019450000000000004,0.935625,0.041926250000000005,1.59875e-05,2.71375,67.875,0.026053749999999997,2100.0,0.01083875,1.0176525615493306
num-200000,stress:cpu_4_io_0_vm_1_vmbytes_256K,11187.5,1.05,1.1837499999999999,0.6525,20262.5,2.3662499999999995,59.099999999999994,1.8137500000000002,19.6875,0.0009714999999999999,0.999625,0.007031250000000001,3.451875e-07,3.6224999999999996,90.57499999999999,0.0039845,2145.0,0.0009022499999999998,1.2414213172880615
num-200000,ferret:eyes-2-pyramid-20-selectivity-2,2286.25,1.06875,0.183125,0.136,3085.0,0.36624999999999996,9.1525,1.3475000000000001,0.634375,0.00020425,0.9466249999999999,0.0328725,1.061875e-05,2.69625,67.4,0.021171249999999996,2105.0,0.008967500000000002,1.0250880305201606
num-200000,stress:cpu_5_io_3_vm_0_vmbytes_128K,12600.0,1.05,1.33,0.7503749999999999,22362.5,2.6599999999999997,66.51249999999999,1.7787499999999998,6.712125,0.00030017499999999996,0.9945,0.00783625,3.50525e-07,3.5587500000000007,89.02499999999999,0.007369999999999999,2100.0,0.00206,1.5069321792012664
num-200000,facedetect:eyes-1-pyramid-9-selectivity-0,2273.75,1.06875,0.183375,0.13487500000000002,3093.75,0.36674999999999996,9.16375,1.3599999999999999,0.6242500000000001,0.00020175,0.943,0.037524999999999996,1.2123749999999999e-05,2.7212500000000004,68.0125,0.0340875,2108.75,0.0200625,1.0240669903368904
