probe,8,hash,7,iteration,7,62.5333,61.7958391346,0.0117930905
probe,16,hash,7,iteration,19,87.7667,85.3024511834,0.0280772641
probe,6,hash,7,iteration,7,60,58.7683531327,0.0205274478
probe,16,hash,8,iteration,4,69.0333,67.8636556502,0.0169431905
probe,14,hash,6,iteration,19,81.9,80.4776571708,0.0173668233
probe,18,hash,8,iteration,14,86.3667,85.2451820836,0.0129855363
probe,18,hash,7,iteration,17,86.6667,84.8027799778,0.0215067612
probe,16,hash,7,iteration,22,90.3,88.4212799046,0.0208053167
probe,2,hash,8,iteration,4,50.5,49.9257814597,0.0113706642
probe,12,hash,7,iteration,22,86.6,85.2572108317,0.0155056486
probe,12,hash,5,iteration,14,71.6667,68.8502515521,0.0392992624
probe,12,hash,6,iteration,17,78.5,76.9791203818,0.0193742627
probe,12,hash,8,iteration,4,64.9333,64.3990187346,0.0082281551
probe,12,hash,6,iteration,12,71.9667,71.786045671,0.0025102489
probe,14,hash,6,iteration,22,84.5333,83.594993935,0.0110998395
probe,16,hash,7,iteration,7,71,69.5470493815,0.0204640932
probe,18,hash,3,iteration,22,71.1333,70.4590804101,0.0094782555
probe,20,hash,8,iteration,19,94.0333,92.1854947891,0.0196505409
probe,6,hash,8,iteration,12,70.0333,69.8413637236,0.002740643
probe,16,hash,5,iteration,19,80.4,76.5674687411,0.0476682992
probe,12,hash,8,iteration,2,61.1333,61.0097541086,0.0020209263
probe,14,hash,6,iteration,7,65.2333,64.7282231967,0.0077426223
probe,2,hash,7,iteration,22,73.4,71.5353931634,0.0254033629
probe,16,hash,8,iteration,25,95.8,94.943595748,0.0089395016
probe,18,hash,7,iteration,22,91.6,90.0033144411,0.0174310651
probe,20,hash,6,iteration,22,89.1667,87.8633905576,0.014616549
probe,18,hash,7,iteration,14,83.2667,81.6824592998,0.0190261017
probe,4,hash,8,iteration,14,69.9,68.7254068168,0.0168039082
probe,12,hash,7,iteration,12,75.2,74.8710614415,0.004374183
probe,14,hash,7,iteration,25,90,89.9565821325,0.0004824207
probe,8,hash,8,iteration,14,75.4333,75.1058126102,0.0043414167
probe,18,hash,4,iteration,19,74.2667,72.3388089744,0.0259590237
probe,10,hash,8,iteration,19,84.8333,83.4866035916,0.0158746201
probe,18,hash,8,iteration,22,94.9,93.5660372254,0.0140565097
probe,14,hash,7,iteration,9,71.8667,71.3627338929,0.0070125122
probe,16,hash,8,iteration,12,82.1333,81.4286712571,0.0085790872
probe,18,hash,6,iteration,22,87.8,86.4405916834,0.0154830104
probe,18,hash,4,iteration,22,76.8667,75.4591296519,0.0183118353
probe,20,hash,4,iteration,17,72.7333,71.3604361443,0.0188753137
probe,12,hash,8,iteration,9,73.5333,72.8721802995,0.0089907525
probe,14,hash,7,iteration,12,76.5667,76.4481227885,0.0015486786
probe,20,hash,5,iteration,17,79.9667,77.0104028284,0.036969103
probe,18,hash,7,iteration,12,80.3,79.6022454827,0.0086893464
probe,16,hash,5,iteration,22,83.1,79.686297462,0.0410794529
probe,8,hash,8,iteration,2,55.7667,56.0941952313,0.0058725948
probe,14,hash,7,iteration,14,79.2667,78.5263473299,0.0093400213
probe,20,hash,7,iteration,22,92.7,91.5853489776,0.0120242829
probe,6,hash,7,iteration,19,76.7,74.4939157982,0.0287625059
probe,16,hash,8,iteration,17,88.9,86.6267191578,0.0255712131
probe,16,hash,8,iteration,14,85.3667,83.5078904364,0.0217744104
probe,10,hash,8,iteration,12,76.2333,76.2197802412,0.0001773472
probe,2,hash,7,iteration,25,75.7,74.6437781868,0.013952732
probe,16,hash,3,iteration,25,72.8333,72.6328172433,0.0027526249
probe,2,hash,7,iteration,7,54.0333,52.713381129,0.0244278782
probe,6,hash,8,iteration,19,78.7,77.1012246089,0.020314808
probe,14,hash,7,iteration,17,83.0333,81.6436840942,0.0167356459
probe,18,hash,6,iteration,19,85.1,83.3202710055,0.0209133842
probe,16,hash,8,iteration,2,65.3333,64.4724017484,0.0131770208
probe,12,hash,8,iteration,19,86.6,85.2263818215,0.0158616418
probe,4,hash,8,iteration,4,54,53.111011167,0.0164627562
probe,2,hash,7,iteration,9,57.5333,56.0976725655,0.0249529826
probe,12,hash,7,iteration,19,83.9,82.1413660242,0.0209610724
probe,10,hash,7,iteration,9,69.0667,68.2115951244,0.0123808561
probe,14,hash,7,iteration,19,85.2,83.7219086038,0.0173484906
probe,6,hash,8,iteration,14,72.8,71.9156097135,0.0121482182
probe,2,hash,7,iteration,12,62.0333,61.1741097202,0.0138504687
probe,18,hash,5,iteration,17,79.4,75.7493262111,0.0459782593
probe,20,hash,7,iteration,12,81.3667,81.1793068297,0.0023030696
probe,4,hash,8,iteration,25,80.5333,80.1282890783,0.0050291112
probe,2,hash,8,iteration,7,55.5333,55.0022186145,0.009563296
probe,2,hash,7,iteration,14,64.8333,63.2463664342,0.024477137
probe,18,hash,8,iteration,9,78.8667,78.076595457,0.0100182275
probe,8,hash,7,iteration,17,76.9667,75.4521290314,0.019678263
probe,12,hash,8,iteration,17,84.4333,83.1491519497,0.0152090236
probe,2,hash,7,iteration,17,68.5333,66.3547514577,0.0317881751
probe,18,hash,7,iteration,19,88.9667,86.8829937631,0.0234211928
probe,14,hash,7,iteration,7,68.6,67.9724746291,0.0091476002
probe,18,hash,5,iteration,22,83.9,80.949860674,0.0351625665
probe,12,hash,5,iteration,12,68.8,66.7730216488,0.0294618946
probe,20,hash,8,iteration,9,80.0667,79.8114005095,0.0031885851
probe,2,hash,7,iteration,19,70.8333,68.4270081399,0.0339711952
probe,18,hash,5,iteration,25,85.9667,84.0701813517,0.0220610847
probe,18,hash,6,iteration,7,68.5,67.5589013769,0.013738666
probe,16,hash,8,iteration,7,74.1667,72.9505365028,0.0163977027
probe,16,hash,3,iteration,22,70.7667,69.5139885227,0.0177019909
probe,10,hash,8,iteration,2,59.2667,59.2784303007,0.000197924
probe,12,hash,6,iteration,9,67.4,66.7021487323,0.0103538764
probe,14,hash,8,iteration,25,92.9,93.2008335924,0.0032382518
probe,8,hash,7,iteration,25,84.1,83.7530914152,0.0041249534
probe,10,hash,7,iteration,22,85.1333,83.6751763072,0.0171275364
probe,20,hash,5,iteration,12,73.5667,71.8073817391,0.0239146008
probe,18,hash,8,iteration,17,90.0667,88.3655027618,0.0188881933
probe,14,hash,8,iteration,9,74.6667,74.606985352,0.0007997494
probe,10,hash,7,iteration,7,65.8667,64.8233251364,0.0158407035
probe,20,hash,6,iteration,25,91.0333,90.9852031923,0.000528343
probe,2,hash,8,iteration,25,76.9333,76.9326156732,8.89506595641E-06
probe,18,hash,8,iteration,2,66.7333,66.2037255684,0.0079356848
probe,12,hash,6,iteration,22,83.4,82.1721950607,0.0147218818
probe,14,hash,8,iteration,12,79.4333,79.6923742478,0.003261532
probe,8,hash,8,iteration,7,64.7333,64.5623836069,0.0026403164
probe,4,hash,7,iteration,12,65.3,64.2040823167,0.0167828129
probe,2,hash,8,iteration,9,58.8,58.3865100511,0.007032142
probe,8,hash,7,iteration,12,70.4667,70.2640275099,0.0028761456
probe,16,hash,4,iteration,25,78.4333,77.4736308229,0.0122354813
probe,2,hash,8,iteration,12,63.4667,63.462947206,5.91301272138E-05
probe,10,hash,8,iteration,22,87.5667,86.6009564425,0.0110286622
probe,10,hash,7,iteration,12,75.5,73.2940001064,0.0292185416
probe,20,hash,6,iteration,12,77.4333,77.4573484103,0.0003105694
probe,16,hash,4,iteration,12,64.9333,63.9587063346,0.0150091504
probe,12,hash,5,iteration,19,77.5,74.0433262308,0.0446022422
probe,20,hash,8,iteration,17,91.3333,90.1042863658,0.0134563586
probe,12,hash,6,iteration,14,74.8333,73.8632755744,0.0129624703
probe,18,hash,7,iteration,9,75.6,74.5138726734,0.0143667636
probe,20,hash,6,iteration,9,72.9667,72.3674836443,0.0082121893
probe,2,hash,8,iteration,17,69.9333,68.6435889437,0.0184420163
probe,12,hash,6,iteration,19,80.6667,79.0563502534,0.0199630051
probe,18,hash,5,iteration,14,75.5667,72.6290055334,0.0388755162
probe,14,hash,8,iteration,2,62.5667,62.7410779285,0.0027870725
probe,10,hash,8,iteration,9,71.6,71.1373752591,0.0064612394
probe,2,hash,8,iteration,2,46.5333,46.5414900231,0.0001760035
probe,18,hash,8,iteration,4,70.4667,69.595974108,0.0123565584
probe,6,hash,8,iteration,22,81.4667,80.2125935461,0.0153940991
probe,18,hash,8,iteration,7,75.5667,74.6843469174,0.0116764803
probe,12,hash,8,iteration,14,80.8333,80.033307142,0.0098968229
probe,16,hash,4,iteration,17,71.4667,69.1567542343,0.0323219872
probe,12,hash,5,iteration,22,80.2,77.159171038,0.0379155731
probe,14,hash,8,iteration,14,82.2333,81.7705987892,0.0056266891
probe,18,hash,5,iteration,12,72.3667,70.5487917165,0.0251207846
probe,4,hash,7,iteration,9,60.6333,59.1261532052,0.0248567502
probe,12,hash,7,iteration,17,82,80.0641361525,0.0236080957
probe,14,hash,8,iteration,4,66.4,66.1313371924,0.0040461266
probe,8,hash,8,iteration,9,67.9667,67.9496589571,0.0002507264
probe,16,hash,4,iteration,19,73.5667,71.2359733815,0.0316818155
probe,8,hash,7,iteration,22,81.7667,80.6402305213,0.0137766289
probe,20,hash,7,iteration,9,76.6333,76.0894420636,0.0070968879
probe,2,hash,8,iteration,22,75.1333,73.8242306496,0.017423291
probe,20,hash,5,iteration,22,84.7333,82.2134238859,0.0297389116
probe,14,hash,8,iteration,22,91.1333,90.0834968279,0.0115194245
probe,16,hash,8,iteration,19,90.8667,88.7059383053,0.023779467
probe,10,hash,7,iteration,19,82.2667,80.5608234565,0.0207359301
probe,16,hash,4,iteration,22,76.2667,74.3548021022,0.0250685804
probe,18,hash,7,iteration,7,72.4667,71.1216241339,0.018561296
probe,12,hash,8,iteration,22,89.3333,88.3422266292,0.011094109
probe,14,hash,8,iteration,7,71.6,71.2167260882,0.0053529876
probe,18,hash,8,iteration,19,92.3,90.4457165472,0.0200897449
probe,4,hash,7,iteration,25,79.1,77.6802159296,0.0179492297
probe,20,hash,6,iteration,17,84.1333,82.6603694998,0.0175071048
probe,16,hash,5,iteration,25,85.1,82.8051261829,0.0269667899
probe,8,hash,8,iteration,25,86.2667,86.5196358883,0.0029320223
probe,14,hash,5,iteration,25,83.2667,81.5400710141,0.0207361284
probe,10,hash,8,iteration,17,82.7,81.4103683577,0.0155940948
probe,18,hash,3,iteration,25,73.2667,73.5794010876,0.0042679838
probe,6,hash,8,iteration,17,76.6,75.0269786507,0.0205355268
,,,,,,,,0.0155454534
