Unit,MV,Augmented_MV,Budget,Exec_Time,OverBudget,RC_TIME,RC_NUM,RC_by_budget,SUCCESS,overhead_pctg
10,4.02489301119636,4.02489301119636,41.499,40.848376750946,False,179,5,5,1,0.004382059074008
20,4.02489301119636,4.02489301119636,41.499,40.9396653175354,False,210,5,6,1,0.005129499676443
20,4.05141791663183,4.05141791663183,41.499,40.8519105911255,False,209,5,6,1,0.005116039788
30,4.10248411460769,4.10248411460769,41.499,40.935355424881,False,277,4,8,1,0.006766766701423
30,4.10248411460769,4.10248411460769,41.499,40.9633185863495,False,340,4,9,1,0.008300108773738
40,3.97608502225507,3.97608502225507,41.499,40.7691142559052,False,335,4,10,1,0.00821700461524
40,4.02521991727354,4.02521991727354,41.499,40.7835364341736,False,306,4,9,1,0.007503027612475
50,3.85833478738213,3.85833478738213,41.499,40.9680161476135,False,320,4,9,1,0.00781097134035
50,3.9640210277386,3.9640210277386,41.499,40.824714422226,False,304,4,10,1,0.007446469725566
60,3.9447592942116,3.9447592942116,41.499,40.7914218902588,False,349,4,11,1,0.008555720389912
60,3.9514804840645,3.9514804840645,41.499,40.86195063591,False,346,4,11,1,0.008467535069066
70,3.98069864456523,3.98069864456523,41.499,40.9052786827087,False,324,4,9,1,0.007920738115811
70,4.05086165712975,4.05086165712975,41.499,41.0205879211426,False,325,6,9,1,0.007922850852961
80,4.06275736371985,4.06275736371985,41.499,40.8621280193329,False,379,5,11,1,0.00927509208088
80,4.18028546407431,4.18028546407431,41.499,40.8791058063507,False,334,5,10,1,0.008170433120093
90,3.97760318842363,3.97760318842363,41.499,40.785099029541,False,345,5,12,1,0.00845897173745
90,3.99024991829417,3.99024991829417,41.499,40.8515119552612,False,355,5,12,1,0.008690008839545
100,3.99024991829417,3.99024991829417,41.499,40.8478698730469,False,352,5,12,1,0.008617340416869
100,3.97279746769996,3.97279746769996,41.499,40.8729195594788,False,335,5,12,1,0.008196135818302
11,4.23601830956413,4.23601830956413,41.499,40.8270697593689,False,167,5,5,1,0.004090423363329
11,4.20975515825074,4.20975515825074,41.499,40.8625411987305,False,194,5,5,1,0.004747624457728
12,4.13185559850243,4.13185559850243,41.499,40.6351490020752,False,183,5,5,1,0.004503490315506
12,4.1673377031157,4.1673377031157,41.499,40.5219461917877,False,188,5,5,1,0.004639461271436
13,4.09520884773477,4.09520884773477,41.499,40.1650550365448,False,218,5,6,1,0.00542760366696
13,4.09520884773477,4.09520884773477,41.499,40.1692178249359,False,202,5,6,1,0.005028726247057
14,4.28194962706238,4.28194962706238,41.499,40.6688883304596,False,166,4,5,1,0.004081744223032
14,4.28194962706238,4.28194962706238,41.499,40.688435792923,False,189,4,5,1,0.004645054456305
15,3.8585644872219,3.8585644872219,41.499,40.7358977794647,False,183,5,5,1,0.00449235219979
15,3.8585644872219,3.8585644872219,41.499,40.7606456279755,False,187,5,5,1,0.004587758538144
16,3.67727529164448,3.67727529164448,41.499,40.791464805603,False,220,5,6,1,0.005393285116101
16,3.56460828893143,3.56460828893143,41.499,40.7724285125732,False,228,5,6,1,0.005592014219356
17,3.66661777771612,3.66661777771612,41.499,40.7195310592651,False,226,5,6,1,0.00555016214875
17,3.76957571932384,3.76957571932384,41.499,40.6758399009705,False,225,5,6,1,0.005531539128578
18,4.29592021253059,4.29592021253059,41.499,40.9409461021423,False,226,5,6,1,0.005520146003372
18,4.29854733149176,4.29854733149176,41.499,40.6366140842438,False,184,4,5,1,0.00452793629948
19,4.31843486484329,4.31843486484329,41.499,40.4649755954742,False,222,5,6,1,0.005486225970314
19,4.31843486484329,4.31843486484329,41.499,40.5694265365601,False,209,5,6,1,0.005151662664289
20,4.28198596462068,4.28198596462068,41.499,40.7209734916687,False,208,5,6,1,0.005107932894643
20,4.31843486484329,4.31843486484329,41.499,40.5046911239624,False,199,5,6,1,0.004913011171742
