Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
batch-3-learning-89-regular-3,swaptions:num-400000,2272.5,1.06875,0.35174999999999995,0.135,5927.5,0.70375,17.599999999999998,2.6075,0.25487499999999996,4.2975e-05,0.90825,0.020800000000000003,3.50875e-06,5.21875,130.375,0.010754999999999999,2105.0,0.001235,1.0288290131549533
batch-3-learning-89-regular-3,stress:cpu_0_io_3_vm_0_vmbytes_512K,973.375,0.379,0.026,0.057862500000000004,437.125,0.05196250000000001,1.2999999999999998,0.45324999999999993,4.8525,0.011035,0.9328749999999999,0.1062375,0.00033732500000000003,0.9063749999999999,22.6875,0.050574999999999995,2100.0,0.004724999999999999,1.0357409861299554
batch-3-learning-89-regular-3,ferret:eyes-0-pyramid-18-selectivity-2,2315.0,1.06875,0.18087499999999998,0.13537500000000002,3092.5,0.36174999999999996,9.043750000000001,1.3362500000000002,0.9708749999999999,0.00031462499999999996,0.94575,0.053837499999999996,1.7425000000000003e-05,2.67,66.78750000000001,0.03505,2136.25,0.0116725,1.0377789695767947
batch-3-learning-89-regular-3,stress:cpu_2_io_1_vm_4_vmbytes_1M,13700.0,1.05,0.8579999999999999,0.8147500000000001,14425.0,1.7150000000000003,42.875,1.05125,373.125,0.025887499999999997,0.9956250000000001,1.65375,0.000114875,2.105,52.6375,0.298875,2100.0,0.19937500000000002,1.5279226933035825
batch-3-learning-89-regular-3,facedetect:eyes-2-pyramid-25-selectivity-2,2326.25,1.07,0.182625,0.135625,3127.5,0.36524999999999996,9.13125,1.345,0.783,0.00025075,0.927,0.055337500000000005,1.7775e-05,2.69125,67.275,0.0358125,2146.25,0.011705000000000002,1.0439840659912543
batch-3-learning-89-regular-3,stress:cpu_1_io_0_vm_0_vmbytes_1M,2327.5,1.06875,0.326875,0.1355,5618.75,0.653625,16.35,2.41375,0.27749999999999997,4.94875e-05,0.919625,0.0200125,3.5775e-06,4.828749999999999,120.75,0.010681250000000002,2152.5,0.0010745000000000002,1.0317236627806246
batch-1-learning-89-regular-2,swaptions:num-400000,2271.25,1.07,0.34875000000000006,0.135125,5865.0,0.6977500000000001,17.45,2.5837499999999998,0.27375000000000005,4.67125e-05,0.9021250000000001,0.0247925,4.234999999999999e-06,5.16625,129.25,0.01419125,2100.0,0.00145,1.0292888413578527
batch-1-learning-89-regular-2,stress:cpu_0_io_3_vm_0_vmbytes_512K,1187.875,0.38075,0.030572499999999996,0.0706875,514.0,0.061149999999999996,1.5286250000000001,0.42962500000000003,5.75,0.0113375,0.9550000000000001,0.06515,0.0002506625,0.859375,21.5,0.0336625,2100.0,0.00306125,1.0365152954341947
batch-1-learning-89-regular-2,ferret:eyes-0-pyramid-18-selectivity-2,2285.0,1.06875,0.180625,0.136125,3035.0,0.36112500000000003,9.028749999999999,1.3275000000000001,0.7374999999999999,0.00024325,0.9275,0.053887500000000005,1.77875e-05,2.6575,66.4375,0.03365,2100.0,0.011177499999999998,1.019020489970643
batch-1-learning-89-regular-2,stress:cpu_2_io_1_vm_4_vmbytes_1M,13687.5,1.05,0.8808750000000001,0.813875,14812.5,1.7624999999999997,44.05,1.0825,270.0,0.0182,1.0,0.0169625,1.1485e-06,2.16625,54.137499999999996,0.0110075,2100.0,0.00254625,1.3591467175954524
batch-1-learning-89-regular-2,facedetect:eyes-2-pyramid-25-selectivity-2,2281.25,1.052,0.17987499999999998,0.133125,3073.75,0.35937499999999994,8.985,1.3499999999999999,0.7174999999999999,0.000239375,0.926375,0.054037499999999995,1.82625e-05,2.6950000000000003,67.39999999999999,0.0348625,2137.5,0.0117775,1.0208817650881672
